Id,model,year,price_k_rub,transmission,mileage_km,fuelType,l_100km,engineSize,Make
10139,3 Series,2016,1624,Automatic,55334,Diesel,4.4,2,BMW
2490,Fabia,2017,913,Manual,17325,Petrol,4.4,1,skoda
12232,GLA Class,2016,1695,Automatic,52910,Diesel,5.0,2.1,merc
7669,C Class,2019,2817,Semi-Auto,3528,Petrol,6.1,1.5,merc
1382,I20,2017,838,Manual,22893,Petrol,4.8,1.2,hyundi
8330,3 Series,2016,1319,Manual,84046,Diesel,4.5,2,BMW
16104,Fiesta,2016,964,Manual,43452,Petrol,4.3,1,ford
12310,EcoSport,2019,1573,Manual,5087,Petrol,5.3,1,ford
8040,Focus,2019,1655,Manual,8229,Petrol,4.7,1,ford
17274,Mondeo,2013,689,Manual,107826,Diesel,4.6,2,ford
12801,Focus,2019,2000,Automatic,3753,Petrol,6.8,1,ford
6293,S Class,2017,5064,Automatic,13020,Petrol,8.8,4.7,merc
7751,Mokka X,2017,1015,Manual,46775,Petrol,6.7,1.6,vauxhall
4110,GLA Class,2020,2730,Semi-Auto,5539,Petrol,7.6,1.6,merc
2411,Golf,2019,1952,Manual,4184,Petrol,5.6,1.5,VW
1242,Corsa,2015,762,Manual,39204,Petrol,5.3,1.2,vauxhall
1584,X1,2016,1766,Manual,26141,Diesel,4.8,2,BMW
2927,Focus,2019,1827,Manual,22827,Petrol,6.2,1.5,ford
3091,GLA Class,2018,2586,Semi-Auto,27557,Diesel,5.0,2.1,merc
2197,Yaris,2017,944,Manual,10158,Petrol,4.8,1.5,toyota
4743,1 Series,2019,1924,Semi-Auto,24185,Petrol,7.7,1.5,BMW
9312,Polo,2018,1203,Manual,45866,Petrol,4.4,1,VW
7371,A6,2019,4567,Semi-Auto,4345,Diesel,7.8,3,Audi
3404,Tucson,2019,1664,Manual,3573,Petrol,8.1,1.6,hyundi
1553,Corsa,2013,425,Manual,90443,Petrol,5.5,1.4,vauxhall
2497,Yaris,2018,1390,Automatic,14750,Hybrid,3.7,1.5,toyota
5035,X3,2019,3450,Semi-Auto,8745,Diesel,5.2,2,BMW
4473,Scala,2020,1775,Semi-Auto,80,Petrol,6.0,1,skoda
15943,Mondeo,2016,1192,Manual,64744,Diesel,4.4,2,ford
5140,X5,2020,6496,Automatic,8047,Hybrid,1.5,3,BMW
4828,Tucson,2018,1776,Manual,39429,Diesel,5.8,1.6,hyundi
16918,Fiesta,2015,792,Manual,38627,Petrol,5.2,1.2,ford
310,1 Series,2017,2213,Semi-Auto,32660,Petrol,7.1,3,BMW
9563,Polo,2017,1106,Manual,32634,Petrol,4.7,1.2,VW
1555,IX20,2017,1066,Automatic,12780,Petrol,6.5,1.6,hyundi
8318,A5,2016,1391,Manual,55608,Diesel,4.8,2,Audi
9047,Mokka X,2017,1065,Manual,33394,Petrol,6.0,1.4,vauxhall
8191,Fiesta,2017,812,Manual,38624,Petrol,4.4,1.1,ford
1365,Golf,2019,2010,Manual,16,Diesel,4.5,2,VW
4534,Golf,2016,1146,Automatic,85358,Diesel,4.5,2,VW
4554,IX35,2011,708,Manual,67592,Diesel,5.9,2,hyundi
7102,A3,2019,2182,Semi-Auto,22878,Petrol,6.7,1.5,Audi
9548,Mokka X,2018,1208,Manual,53258,Petrol,7.2,1.4,vauxhall
10942,Tiguan,2019,2495,Semi-Auto,14558,Diesel,7.0,2,VW
3096,I10,2018,812,Manual,7572,Petrol,4.9,1.2,hyundi
14109,EcoSport,2014,786,Manual,48251,Petrol,6.3,1.5,ford
8096,Mokka X,2018,1475,Semi-Auto,5383,Petrol,7.6,1.4,vauxhall
2798,E Class,2019,4058,Semi-Auto,14247,Diesel,6.2,3,merc
1594,Ka+,2019,862,Manual,27943,Petrol,5.9,1.2,ford
2573,Fabia,2018,1218,Semi-Auto,5082,Petrol,4.6,1,skoda
8195,Fiesta,2015,939,Manual,21625,Petrol,4.3,1,ford
15831,KA,2012,355,Manual,104607,Petrol,4.9,1.2,ford
4045,Golf,2018,1725,Manual,12070,Diesel,4.2,2,VW
1059,Yaris,2018,964,Manual,43610,Petrol,4.8,1.5,toyota
5768,Q2,2019,3096,Automatic,1609,Petrol,8.5,2,Audi
14540,Golf SV,2014,801,Semi-Auto,99163,Diesel,4.0,1.6,VW
6136,A5,2019,2535,Automatic,8715,Petrol,7.0,2,Audi
2314,Kuga,2019,2081,Manual,16842,Diesel,7.5,2,ford
1403,Focus,2019,1624,Manual,10039,Petrol,4.7,1,ford
12388,Insignia,2018,1365,Manual,22531,Petrol,6.0,1.5,vauxhall
8430,C Class,2019,2883,Semi-Auto,11957,Diesel,4.6,2,merc
13125,Galaxy,2016,1827,Manual,43959,Diesel,5.0,2,ford
7460,CL Class,2019,2720,Semi-Auto,6882,Petrol,7.4,2,merc
9148,Q2,2019,2009,Manual,10385,Diesel,5.7,1.6,Audi
4142,C-MAX,2017,1167,Manual,17711,Petrol,6.4,1.6,ford
3701,Q5,2015,2081,Manual,39236,Diesel,5.9,2,Audi
12851,E Class,2015,2056,Automatic,51447,Diesel,5.5,3,merc
277,Corolla,2019,2177,Automatic,14877,Hybrid,3.3,1.8,toyota
5878,Fabia,2006,131,Manual,226917,Diesel,4.7,1.4,skoda
14267,Focus,2019,1827,Automatic,6154,Diesel,4.4,2,ford
13708,Touareg,2019,4181,Automatic,10488,Diesel,8.3,3,VW
2889,A3,2018,1824,Semi-Auto,18559,Petrol,5.0,1.5,Audi
371,A3,2016,2030,Semi-Auto,31269,Petrol,5.9,2,Audi
2474,Yaris,2015,788,Manual,25305,Petrol,4.9,1.3,toyota
4112,Kuga,2018,1725,Manual,31236,Diesel,5.2,1.5,ford
582,C-MAX,2017,1167,Manual,63173,Diesel,4.1,1.5,ford
251,Tucson,2017,1370,Manual,56332,Diesel,4.6,1.7,hyundi
10169,Tiguan,2018,2689,Semi-Auto,24996,Petrol,7.4,2,VW
9211,Polo,2017,1197,Manual,53179,Petrol,4.7,1.2,VW
6161,Passat,2019,2740,Semi-Auto,8032,Petrol,7.2,1.5,VW
8249,Fiesta,2018,1218,Manual,21807,Petrol,4.3,1,ford
6070,A3,2019,2994,Semi-Auto,9505,Petrol,8.2,2,Audi
4561,Astra,2019,1617,Manual,16,Diesel,4.3,1.6,vauxhall
2668,1 Series,2019,1796,Manual,5330,Petrol,5.4,1.5,BMW
11930,Sharan,2019,2406,Semi-Auto,25349,Diesel,6.8,2,VW
2403,I20,2016,812,Manual,51753,Petrol,4.8,1,hyundi
11026,Tiguan,2014,1116,Manual,54335,Diesel,5.8,2,VW
17255,Grand Tourneo Connect,2014,1116,Manual,60159,Diesel,4.8,1.6,ford
15317,Focus,2018,1320,Manual,39776,Diesel,3.8,1.5,ford
7681,Polo,2016,857,Manual,66282,Petrol,4.7,1.2,VW
2372,Golf,2019,1916,Manual,3460,Petrol,5.7,1.5,VW
12561,Fiesta,2019,1624,Semi-Auto,3467,Petrol,5.8,1,ford
13394,Caravelle,2014,2431,Automatic,115872,Diesel,8.1,2,VW
9441,Polo,2016,1125,Manual,21905,Petrol,4.7,1.2,VW
5523,C Class,2015,1319,Manual,36777,Petrol,5.3,2,merc
12512,Fiesta,2016,1081,Manual,23239,Petrol,4.3,1,ford
14065,Arteon,2019,2741,Semi-Auto,4828,Petrol,6.0,2,VW
8816,C Class,2017,2639,Semi-Auto,4506,Petrol,6.7,2,merc
5561,GLA Class,2017,2028,Semi-Auto,49122,Diesel,5.0,2.1,merc
3883,Astra,2016,1066,Manual,28695,Diesel,3.9,1.6,vauxhall
2665,Yaris,2015,710,Manual,64720,Petrol,4.9,1.3,toyota
9785,Polo,2019,1400,Manual,7223,Diesel,4.9,1.6,VW
5665,Fabia,2017,809,Manual,45023,Petrol,4.8,1,skoda
3154,Corsa,2017,862,Manual,38325,Petrol,5.1,1.4,vauxhall
15110,CC,2012,680,Manual,157715,Diesel,4.7,2,VW
262,A4,2017,1796,Manual,30193,Petrol,5.5,1.4,Audi
5712,1 Series,2019,2932,Automatic,1608,Diesel,5.8,2,BMW
8593,Mokka X,2016,944,Manual,44643,Petrol,6.7,1.6,vauxhall
11014,Meriva,2016,600,Manual,63620,Petrol,6.0,1.4,vauxhall
1782,A3,2019,2170,Automatic,23368,Petrol,6.8,1.5,Audi
5334,Astra,2015,721,Manual,77686,Petrol,6.5,1.6,vauxhall
12465,E Class,2018,2111,Automatic,52645,Diesel,3.9,2,merc
2803,A1,2017,1319,Manual,38648,Petrol,4.8,1.4,Audi
10951,C Class,2015,1453,Automatic,80807,Diesel,4.4,2.1,merc
10411,Zafira,2017,1095,Manual,45459,Petrol,6.8,1.4,vauxhall
4140,E Class,2013,1420,Semi-Auto,78819,Diesel,4.9,2.1,merc
4383,Fiesta,2016,889,Manual,34726,Petrol,4.3,1,ford
240,Corolla,2020,2736,Automatic,5098,Hybrid,5.3,2,toyota
3671,Focus,2017,1221,Automatic,39873,Petrol,6.1,1.5,ford
2112,Golf,2015,1227,Manual,108210,Diesel,4.2,2,VW
1364,Golf,2019,2131,Semi-Auto,16,Diesel,5.2,1.6,VW
13360,GTC,2015,1397,Manual,52963,Petrol,7.8,2,vauxhall
6462,A6,2017,2019,Manual,34083,Diesel,4.6,2,Audi
9180,Focus,2018,1193,Manual,31175,Petrol,4.7,1,ford
4124,Tucson,2017,1497,Manual,30219,Diesel,4.6,1.7,hyundi
2721,M Class,2015,2202,Semi-Auto,62191,Diesel,7.2,2.1,merc
6580,X3,2019,3158,Automatic,14183,Diesel,5.2,2,BMW
12093,C Class,2016,1726,Automatic,48195,Diesel,4.6,2.1,merc
13251,Beetle,2015,1111,Manual,52786,Petrol,5.9,1.2,VW
12873,Fiesta,2017,956,Manual,42472,Diesel,3.2,1.5,ford
924,GLC Class,2016,2994,Semi-Auto,32077,Diesel,5.0,2.1,merc
17561,Fiesta,2018,1117,Manual,26638,Diesel,4.8,1.5,ford
7437,Mokka,2017,964,Manual,27832,Petrol,6.9,1.6,vauxhall
1148,Superb,2017,1674,Manual,28028,Diesel,4.1,2,skoda
1721,Fiesta,2018,1278,Manual,8719,Petrol,4.8,1,ford
4323,Aygo,2016,710,Manual,19586,Petrol,4.1,1,toyota
3914,Astra,2019,1218,Manual,25791,Petrol,5.5,1.4,vauxhall
10054,Crossland X,2019,1167,Manual,27211,Petrol,6.0,1.2,vauxhall
7754,3 Series,2011,1065,Automatic,117482,Diesel,6.6,3,BMW
7733,Polo,2017,1319,Semi-Auto,44611,Petrol,4.7,1.2,VW
204,A3,2019,2232,Semi-Auto,3264,Petrol,6.7,1.5,Audi
10084,A Class,2017,1672,Manual,28163,Diesel,4.5,2.1,merc
11712,Kuga,2019,2233,Manual,9495,Diesel,5.9,2,ford
3982,C Class,2015,1318,Semi-Auto,74834,Diesel,4.3,2.1,merc
2036,X1,2016,1928,Automatic,29940,Diesel,5.1,2,BMW
4162,Astra,2019,1196,Manual,18828,Petrol,5.5,1.4,vauxhall
2474,Golf,2014,1461,Manual,67571,Petrol,6.0,2,VW
4236,Astra,2017,914,Manual,38973,Petrol,4.5,1,vauxhall
1770,Golf,2016,1167,Manual,28538,Diesel,3.8,1.6,VW
991,B-MAX,2014,660,Manual,55915,Petrol,5.1,1,ford
9704,Crossland X,2019,1198,Manual,34187,Petrol,6.3,1.2,vauxhall
6172,EcoSport,2017,1167,Manual,32279,Petrol,5.4,1,ford
5620,Passat,2019,2516,Manual,4023,Petrol,6.5,1.5,VW
2015,Golf,2016,1241,Manual,44183,Petrol,5.3,1.4,VW
6886,Fiesta,2018,1094,Manual,49793,Petrol,5.0,1,ford
15108,Kuga,2016,1563,Automatic,28968,Petrol,7.4,1.5,ford
6244,Focus,2018,1929,Manual,19188,Petrol,6.8,2,ford
2666,Yaris,2018,1217,Manual,10971,Petrol,5.0,1.5,toyota
2389,Grand C-MAX,2018,1218,Manual,34831,Petrol,5.9,1,ford
1766,1 Series,2013,659,Manual,117482,Diesel,3.8,1.6,BMW
7872,GLA Class,2020,2283,Automatic,1130,Petrol,6.3,1.6,merc
4655,1 Series,2019,2025,Semi-Auto,18807,Diesel,5.8,2,BMW
177,Corsa,2015,639,Manual,80430,Petrol,5.1,1.4,vauxhall
4693,Aygo,2016,609,Manual,87197,Petrol,4.1,1,toyota
251,T-Roc,2019,1928,Manual,19043,Petrol,6.4,1,VW
2954,Ka+,2017,837,Manual,29173,Petrol,4.9,1.2,ford
9013,A4,2015,1249,Manual,44524,Diesel,4.3,2,Audi
503,Fabia,2016,852,Manual,64758,Petrol,4.7,1.2,skoda
5710,Passat,2019,2233,Semi-Auto,24,Diesel,6.0,1.6,VW
3223,I20,2019,1116,Manual,26602,Petrol,6.1,1.2,hyundi
14108,Fiesta,2013,893,Manual,77664,Petrol,5.9,1.6,ford
8744,C-MAX,2015,1096,Manual,16898,Petrol,5.1,1,ford
61,E Class,2010,709,Manual,127138,Petrol,8.0,1.8,merc
10510,Tiguan,2018,2436,Manual,20559,Diesel,4.8,2,VW
2162,1 Series,2019,2010,Semi-Auto,26403,Diesel,4.2,2,BMW
8645,C Class,2019,3167,Semi-Auto,3219,Petrol,6.4,1.5,merc
2541,Q3,2017,2233,Semi-Auto,69464,Diesel,5.5,2,Audi
3012,Auris,2013,964,Automatic,85118,Hybrid,3.9,1.8,toyota
3903,Golf,2019,1603,Manual,23760,Petrol,5.8,1,VW
8936,A3,2016,1502,Automatic,48164,Petrol,4.9,1.4,Audi
10110,Fiesta,2019,1268,Manual,8855,Petrol,4.8,1,ford
9020,C Class,2019,2055,Semi-Auto,23627,Petrol,6.1,1.5,merc
2242,Corsa,2017,1015,Manual,14307,Petrol,5.7,1.4,vauxhall
12876,Fiesta,2018,1167,Manual,26778,Petrol,4.3,1,ford
10757,C Class,2017,1523,Manual,49130,Petrol,5.3,2,merc
1903,I20,2019,1166,Manual,7347,Petrol,6.1,1.2,hyundi
10468,Tiguan,2016,2000,Automatic,35151,Diesel,5.7,2,VW
3469,Astra,2017,974,Manual,34866,Petrol,5.4,1.4,vauxhall
8874,Mokka X,2018,1330,Manual,19928,Petrol,6.7,1.6,vauxhall
16216,Kuga,2018,2111,Manual,21605,Diesel,7.2,2,ford
7311,S-MAX,2017,1471,Manual,80594,Diesel,5.0,2,ford
11567,Adam,2017,812,Manual,12875,Petrol,5.3,1.2,vauxhall
8006,A Class,2019,2375,Manual,1928,Petrol,6.0,1.3,merc
4094,I30,2020,1827,Manual,9656,Diesel,4.7,1.6,hyundi
17104,EcoSport,2018,1726,Automatic,4458,Petrol,5.8,1,ford
1741,Yaris,2020,1522,Manual,6173,Petrol,5.9,1.5,toyota
615,RAV4,2017,1756,Manual,49981,Diesel,4.7,2,toyota
10457,A3,2016,1573,Automatic,17537,Petrol,4.7,1.4,Audi
1690,TT,2016,1600,Manual,36827,Petrol,6.1,1.8,Audi
1079,Golf,2016,1522,Manual,56497,Diesel,4.2,2,VW
12662,Up,2019,953,Manual,7575,Petrol,5.2,1,VW
3201,1 Series,2017,1876,Manual,63088,Petrol,7.8,3,BMW
4475,Aygo,2016,765,Manual,33159,Petrol,4.1,1,toyota
1095,Corsa,2020,1725,Manual,16,Petrol,5.4,1.2,vauxhall
5811,3 Series,2013,1124,Manual,126900,Diesel,4.5,2,BMW
1068,C Class,2019,2482,Semi-Auto,16851,Diesel,4.4,2,merc
1622,X5,2019,4881,Automatic,198,Diesel,7.7,3,BMW
11640,Adam,2014,589,Manual,66305,Petrol,5.5,1.4,vauxhall
1652,Q2,2017,1826,Manual,29556,Petrol,5.4,1.4,Audi
10463,Zafira,2013,721,Manual,109733,Diesel,5.1,2,vauxhall
2435,Corsa,2019,1014,Manual,161,Petrol,6.5,1.4,vauxhall
889,Q2,2019,2526,Manual,6272,Petrol,7.2,1.5,Audi
12190,Grandland X,2019,1929,Manual,19956,Petrol,6.4,1.2,vauxhall
3488,GLA Class,2018,2111,Semi-Auto,18298,Diesel,5.0,2.1,merc
2688,Fabia,2019,1284,Semi-Auto,22936,Petrol,4.7,1,skoda
9992,1 Series,2012,659,Manual,126494,Petrol,5.7,1.6,BMW
7030,C Class,2019,2538,Semi-Auto,16093,Diesel,4.7,1.6,merc
15017,Kuga,2019,2213,Automatic,9790,Diesel,7.6,2,ford
12887,S-MAX,2017,1827,Manual,32431,Petrol,6.5,1.5,ford
4789,Astra,2019,1601,Manual,35,Petrol,5.8,1,vauxhall
46,A6,2018,1685,Automatic,36947,Petrol,5.6,1.8,Audi
9643,2 Series,2016,1208,Manual,66485,Diesel,4.3,2,BMW
8777,Mokka X,2019,1268,Manual,32792,Petrol,7.2,1.4,vauxhall
3700,Astra,2016,944,Manual,35764,Petrol,5.5,1.4,vauxhall
5328,Astra,2016,904,Manual,27859,Petrol,5.5,1.4,vauxhall
1017,Corsa,2019,888,Manual,13601,Petrol,6.5,1.4,vauxhall
11258,Adam,2015,579,Manual,62883,Petrol,5.3,1.2,vauxhall
9333,Q2,2017,1978,Manual,21321,Petrol,5.6,1.4,Audi
13316,Fiesta,2018,1320,Manual,45604,Petrol,4.3,1,ford
4347,Astra,2016,1015,Manual,20905,Petrol,5.5,1.4,vauxhall
6092,Octavia,2009,279,Automatic,388760,Diesel,5.9,1.9,skoda
3572,Golf,2019,2637,Semi-Auto,6888,Petrol,7.5,2,VW
1376,A Class,2017,1623,Manual,35777,Petrol,5.7,1.6,merc
17292,Fiesta,2018,1106,Automatic,51618,Petrol,5.2,1,ford
11359,Fiesta,2017,862,Manual,24140,Petrol,5.2,1.2,ford
6254,Q8,2019,5933,Semi-Auto,13599,Diesel,8.4,3,Audi
240,Kona,2018,1319,Manual,12730,Petrol,5.4,1,hyundi
471,Octavia,2019,1370,Semi-Auto,22713,Petrol,4.6,1,skoda
2630,I20,2019,985,Manual,27494,Petrol,6.1,1.2,hyundi
1833,Octavia,2017,963,Manual,77971,Diesel,3.8,1.6,skoda
6251,E Class,2019,3136,Automatic,1432,Petrol,7.1,2,merc
1489,Focus,2019,1929,Manual,6045,Petrol,4.7,1,ford
9147,C Class,2019,2730,Semi-Auto,3603,Petrol,6.1,1.5,merc
1200,Q5,2019,3350,Automatic,3259,Petrol,8.5,2,Audi
2252,A1,2016,1319,Manual,61155,Petrol,5.0,1.4,Audi
8722,A4,2016,1218,Manual,65056,Petrol,5.3,1.4,Audi
13395,Caravelle,2019,4060,Semi-Auto,10565,Diesel,8.4,2,VW
1769,A Class,2017,1524,Manual,54877,Petrol,5.5,1.6,merc
12094,Puma,2019,2157,Manual,6186,Petrol,5.6,1,ford
1407,I10,2017,692,Manual,46003,Petrol,4.7,1,hyundi
5320,Astra,2020,1606,Manual,161,Petrol,5.2,1.2,vauxhall
3280,Focus,2017,1015,Manual,60484,Petrol,4.6,1,ford
3401,Q5,2016,2588,Semi-Auto,56155,Diesel,6.6,3,Audi
6575,Viva,2016,547,Manual,33497,Petrol,4.5,1,vauxhall
12443,Up,2017,863,Manual,10461,Petrol,4.4,1,VW
7265,A4,2020,3349,Semi-Auto,1609,Diesel,5.6,2,Audi
4548,Tucson,2016,1421,Automatic,25360,Diesel,4.9,1.7,hyundi
13095,Insignia,2016,1046,Manual,46711,Diesel,4.1,1.6,vauxhall
12109,E Class,2018,1929,Automatic,52286,Diesel,3.9,2,merc
5602,A5,2020,3040,Semi-Auto,772,Petrol,7.1,2,Audi
10634,CLA Class,2020,3075,Automatic,32,Petrol,6.4,1.3,merc
4823,Fabia,2019,1299,Manual,4133,Petrol,4.7,1,skoda
12949,SL CLASS,2016,1928,Automatic,43446,Diesel,4.0,2.1,merc
10686,Focus,2018,1320,Manual,27122,Diesel,3.8,1.5,ford
6553,2 Series,2017,2030,Semi-Auto,32985,Petrol,5.1,1.5,BMW
1877,X1,2017,1827,Semi-Auto,66955,Diesel,5.1,2,BMW
2514,Yeti,2016,1015,Manual,72420,Petrol,5.5,1.2,skoda
5451,Golf,2019,2132,Automatic,3354,Petrol,6.3,1.5,VW
6604,T-Cross,2019,1858,Automatic,15144,Petrol,6.2,1,VW
1759,A1,2019,1928,Manual,4672,Petrol,5.5,1,Audi
14813,Fiesta,2019,1472,Manual,14521,Petrol,4.7,1,ford
3411,Corsa,2019,1421,Manual,8,Petrol,6.5,1.4,vauxhall
1953,Q3,2017,1776,Manual,34158,Petrol,5.5,1.4,Audi
1105,Corsa,2016,693,Manual,75674,Petrol,5.2,1.4,vauxhall
201,A4,2019,2536,Semi-Auto,721,Petrol,7.1,2,Audi
8436,Polo,2019,1369,Manual,473,Petrol,5.8,1,VW
11451,Adam,2017,832,Manual,8190,Petrol,5.3,1.2,vauxhall
6342,Fiesta,2017,1015,Manual,57215,Petrol,4.3,1,ford
91,Kodiaq,2019,2736,Automatic,17345,Petrol,7.7,1.5,skoda
310,A1,2016,1117,Manual,16884,Petrol,4.2,1,Audi
6814,Mokka,2016,761,Manual,70113,Petrol,6.9,1.6,vauxhall
870,3 Series,2017,2121,Semi-Auto,27570,Diesel,4.4,2,BMW
6041,6 Series,2018,2943,Semi-Auto,16496,Diesel,5.7,3,BMW
5221,Aygo,2018,889,Manual,8597,Petrol,5.0,1,toyota
1854,S-MAX,2016,1553,Manual,64544,Diesel,5.0,2,ford
5649,Astra,2018,1320,Manual,33477,Petrol,6.2,1.6,vauxhall
7434,Fiesta,2017,913,Manual,22956,Petrol,4.3,1,ford
3119,Auris,2014,1167,Automatic,53754,Hybrid,3.9,1.8,toyota
12199,Up,2016,690,Manual,48399,Petrol,4.5,1,VW
5511,A Class,2019,1947,Semi-Auto,12564,Diesel,4.3,1.5,merc
12748,Fiesta,2017,1015,Manual,35405,Petrol,4.3,1,ford
2592,Corsa,2016,700,Manual,57936,Petrol,5.2,1.4,vauxhall
373,RAV4,2013,1066,Manual,86996,Diesel,5.7,2.2,toyota
3426,Auris,2012,554,Manual,104725,Petrol,6.6,1.6,toyota
5822,A5,2019,2690,Automatic,10641,Diesel,5.6,2,Audi
6881,Fiesta,2016,954,Manual,33426,Petrol,4.5,1,ford
12186,GLA Class,2019,1787,Manual,33561,Petrol,6.9,1.6,merc
223,Superb,2017,1725,Manual,64020,Diesel,4.4,2,skoda
4074,3 Series,2017,2065,Semi-Auto,55345,Diesel,5.5,3,BMW
4280,7 Series,2020,5885,Semi-Auto,5312,Diesel,6.8,3,BMW
5694,Q5,2019,3446,Semi-Auto,8015,Diesel,7.4,2,Audi
13594,Galaxy,2007,345,Manual,215652,Diesel,6.3,1.8,ford
2307,A3,2016,1269,Manual,58556,Petrol,5.3,1.4,Audi
13048,Focus,2016,1157,Automatic,16521,Petrol,5.5,1,ford
15877,Fiesta,2016,802,Manual,64831,Petrol,5.2,1.2,ford
3355,Kodiaq,2019,2939,Automatic,11330,Diesel,7.2,2,skoda
10762,Tiguan,2019,2334,Manual,12265,Diesel,5.9,2,VW
7359,1 Series,2019,1755,Automatic,28163,Diesel,4.1,1.5,BMW
14969,C-MAX,2016,1015,Manual,41984,Diesel,4.1,1.5,ford
366,B Class,2017,1269,Manual,47570,Diesel,4.1,1.5,merc
1749,C-MAX,2017,1167,Manual,21486,Diesel,4.1,1.5,ford
5841,Fiesta,2019,1322,Manual,9653,Petrol,5.8,1.1,ford
3077,Fiesta,2013,619,Manual,61382,Petrol,4.3,1,ford
13495,Combo Life,2019,1370,Manual,18025,Petrol,6.7,1.2,vauxhall
6118,A Class,2020,2842,Semi-Auto,161,Diesel,4.5,1.5,merc
161,Corsa,2016,710,Manual,32620,Petrol,5.1,1.4,vauxhall
9095,Mokka X,2016,1117,Manual,24008,Petrol,6.7,1.6,vauxhall
5472,Astra,2018,1086,Manual,23483,Petrol,5.4,1.4,vauxhall
5488,1 Series,2019,1714,Automatic,13684,Diesel,3.9,1.5,BMW
16496,Kuga,2017,1370,Manual,35566,Diesel,4.4,1.5,ford
9480,X1,2017,1878,Automatic,51879,Diesel,4.3,2,BMW
9948,Polo,2019,1308,Manual,20947,Other,5.8,1,VW
12953,Focus,2017,1695,Semi-Auto,48473,Diesel,4.6,2,ford
2735,Golf,2017,913,Manual,86354,Petrol,5.3,1.4,VW
6943,Focus,2019,1817,Manual,4986,Petrol,4.7,1,ford
1902,Yaris,2017,1268,Automatic,27198,Hybrid,3.3,1.5,toyota
285,Octavia,2019,2436,Semi-Auto,9637,Diesel,5.1,2,skoda
10360,Zafira,2017,1167,Manual,44456,Diesel,4.5,1.6,vauxhall
422,Corsa,2019,1066,Manual,7265,Petrol,6.3,1.4,vauxhall
4035,Golf,2019,1573,Manual,19365,Petrol,5.7,1,VW
3574,1 Series,2017,1553,Manual,37345,Diesel,4.3,2,BMW
4458,Citigo,2017,811,Manual,20600,Petrol,4.4,1,skoda
11136,Meriva,2015,609,Manual,75512,Petrol,6.0,1.4,vauxhall
5255,E Class,2019,2840,Semi-Auto,22408,Diesel,4.3,2,merc
10514,Zafira,2016,1083,Manual,19948,Petrol,6.7,1.4,vauxhall
1975,Corsa,2017,964,Manual,7115,Petrol,5.1,1.4,vauxhall
3461,A1,2015,1058,Manual,43789,Petrol,4.2,1,Audi
1886,Golf,2019,2233,Manual,8047,Diesel,4.5,2,VW
1806,I10,2017,690,Manual,52651,Petrol,4.9,1.2,hyundi
877,A Class,2018,1928,Semi-Auto,8079,Petrol,5.3,1.3,merc
12407,GLA Class,2018,2056,Automatic,38400,Diesel,5.0,2.1,merc
332,Superb,2016,1187,Semi-Auto,88103,Diesel,4.5,2,skoda
6284,C Class,2018,2151,Automatic,16518,Diesel,4.7,2.1,merc
6671,X3,2019,3231,Automatic,10161,Diesel,5.2,2,BMW
1587,Octavia,2013,913,Manual,73225,Petrol,5.3,1.4,skoda
9643,E Class,2017,2078,Automatic,35166,Diesel,4.3,2,merc
6014,Passat,2014,914,Manual,85800,Diesel,4.6,2,VW
32,C Class,2017,1554,Automatic,50487,Diesel,4.3,2.1,merc
9947,C Class,2014,1217,Automatic,80467,Diesel,4.3,2.1,merc
4308,4 Series,2019,2485,Automatic,4999,Diesel,4.3,2,BMW
10942,C Class,2013,1167,Automatic,65162,Diesel,5.3,2.1,merc
11571,Tiguan,2017,1852,Manual,24140,Diesel,5.6,2,VW
6342,GLE Class,2019,4669,Automatic,6436,Diesel,7.7,2,merc
12029,Focus,2016,893,Manual,36809,Petrol,4.6,1,ford
16547,Fiesta,2017,741,Manual,43343,Petrol,5.2,1.2,ford
2334,Golf,2018,1624,Semi-Auto,35996,Diesel,4.2,2,VW
2160,E Class,2017,2131,Automatic,33362,Diesel,4.3,2,merc
1579,EcoSport,2017,1086,Semi-Auto,24193,Petrol,6.3,1.5,ford
12901,Kuga,2016,1644,Manual,41445,Diesel,5.2,2,ford
3452,Octavia,2017,1156,Manual,43220,Petrol,5.1,1.4,skoda
12567,Insignia,2018,1369,Manual,15490,Petrol,6.0,1.5,vauxhall
8610,Focus,2018,1370,Manual,13090,Petrol,4.9,1,ford
1969,Kuga,2019,1807,Manual,26861,Petrol,8.0,1.5,ford
7444,GLC Class,2019,3704,Semi-Auto,8406,Diesel,6.9,2,merc
2300,Corsa,2016,761,Manual,36308,Petrol,5.1,1.4,vauxhall
9848,A4,2016,1370,Manual,87431,Diesel,4.0,2,Audi
11718,Fiesta,2019,1634,Semi-Auto,13343,Petrol,5.8,1,ford
15821,Fiesta,2015,741,Manual,68114,Diesel,3.2,1.5,ford
15262,Grand C-MAX,2017,1106,Manual,65983,Petrol,5.2,1,ford
15257,Focus,2019,1724,Manual,3412,Petrol,4.7,1,ford
747,RAV4,2016,1451,Automatic,130439,Hybrid,4.9,2.5,toyota
1577,Golf,2019,1928,Manual,159,Diesel,4.9,1.6,VW
4875,Kodiaq,2019,3045,Automatic,18289,Diesel,7.2,2,skoda
1983,Corsa,2018,1014,Manual,26350,Petrol,6.5,1.4,vauxhall
11376,Adam,2016,761,Manual,29382,Petrol,5.3,1.2,vauxhall
